model,alg,workers,buchi,ltl,time,date,sccs,ustates,utrans,tstates,ttrans,selfloop,claimdead,claimfound,claimsuccess,cumstack,buchisize,scclist
fischer.6_F_05,ufscc,64,spotba,9,0.100,2016-07-14.14:19:27,0,101,592,279,2092,19,0,1,279,279,2,-1
fischer.6_F_06,ufscc,64,spotba,3,0.060,2016-07-14.14:19:32,0,7,108,74,1360,67,0,0,74,74,2,-1
fischer.7_F_01,ufscc,64,spotba,2,0.030,2016-07-14.14:19:36,0,1,9,64,640,64,0,0,64,64,2,-1
fischer.7_F_02,ufscc,64,spotba,9,0.140,2016-07-14.14:19:38,0,283,1258,458,2749,96,0,30,458,417,2,-1
fischer.7_F_05,ufscc,64,spotba,9,0.090,2016-07-14.14:19:40,0,100,555,281,2057,20,0,2,281,281,2,-1
fischer.7_F_06,ufscc,64,spotba,3,0.070,2016-07-14.14:19:43,0,8,117,76,1387,66,0,0,76,76,2,-1
iprotocol.1_F_01,ufscc,64,spotba,23,0.160,2016-07-14.14:19:46,0,486,1271,1402,3698,0,0,456,1363,1280,2,-1
iprotocol.1_F_02,ufscc,64,spotba,3,0.080,2016-07-14.14:19:48,0,4,12,87,325,0,0,1,87,87,1,-1
iprotocol.1_F_03,ufscc,64,spotba,20,0.140,2016-07-14.14:19:51,0,446,1193,1528,4083,0,0,571,1465,1288,2,-1
iprotocol.1_F_04,ufscc,64,spotba,4,0.050,2016-07-14.14:19:54,0,6,20,74,477,0,0,1,74,74,2,-1
iprotocol.1_F_05,ufscc,64,spotba,4,0.050,2016-07-14.14:19:56,0,8,28,84,698,0,0,1,84,84,5,-1
iprotocol.1_F_06,ufscc,64,spotba,67,0.370,2016-07-14.14:19:59,138,3540,8847,12584,31756,0,532,6177,10990,4463,4,-1
iprotocol.2_F_01,ufscc,64,spotba,13,0.090,2016-07-14.14:20:02,0,136,353,638,1836,0,0,206,638,636,2,-1
iprotocol.2_F_02,ufscc,64,spotba,3,0.050,2016-07-14.14:20:04,0,4,12,88,328,0,0,1,88,88,1,-1
iprotocol.2_F_03,ufscc,64,spotba,25,0.190,2016-07-14.14:20:07,0,467,1239,1733,4633,0,0,558,1634,1419,2,-1
iprotocol.2_F_04,ufscc,64,spotba,4,0.060,2016-07-14.14:20:09,0,12,44,175,780,0,0,3,175,175,2,-1
iprotocol.2_F_05,ufscc,64,spotba,4,0.060,2016-07-14.14:20:12,0,15,61,108,780,0,0,1,108,108,5,-1
iprotocol.2_F_06,ufscc,64,spotba,54,0.370,2016-07-14.14:20:15,68,3618,9071,9184,23366,0,159,4228,8447,4454,4,-1
iprotocol.3_F_01,ufscc,64,spotba,18,0.170,2016-07-14.14:20:17,0,512,1386,1312,3692,0,0,296,1305,1302,2,-1
iprotocol.3_F_02,ufscc,64,spotba,3,0.040,2016-07-14.14:20:21,0,4,12,123,433,0,0,2,123,123,1,-1
iprotocol.3_F_03,ufscc,64,spotba,21,0.200,2016-07-14.14:20:23,0,488,1321,1401,3743,0,0,307,1375,1361,2,-1
iprotocol.3_F_04,ufscc,64,spotba,4,0.050,2016-07-14.14:20:26,0,10,35,165,749,0,0,2,165,165,2,-1
iprotocol.3_F_05,ufscc,64,spotba,4,0.080,2016-07-14.14:20:28,0,15,69,106,796,0,0,2,106,106,5,-1
iprotocol.3_F_06,ufscc,64,spotba,87,0.520,2016-07-14.14:20:31,127,7032,17473,12463,31356,0,226,5973,11561,7141,4,-1
iprotocol.4_F_01,ufscc,64,spotba,41,0.240,2016-07-14.14:20:34,0,1534,4173,4232,11129,0,0,1034,4126,3804,2,-1
iprotocol.4_F_02,ufscc,64,spotba,3,0.040,2016-07-14.14:20:36,0,4,12,95,349,0,0,1,95,95,1,-1
iprotocol.4_F_03,ufscc,64,spotba,38,0.260,2016-07-14.14:20:38,0,1985,5291,4690,12001,0,0,1022,4561,3979,2,-1
iprotocol.4_F_04,ufscc,64,spotba,4,0.050,2016-07-14.14:20:40,0,9,39,96,565,0,0,1,96,96,2,-1
iprotocol.4_F_05,ufscc,64,spotba,4,0.110,2016-07-14.14:20:42,0,10,41,93,738,0,0,1,93,93,5,-1
iprotocol.4_F_06,ufscc,64,spotba,179,0.580,2016-07-14.14:20:46,65,9658,23705,17536,42826,0,172,9389,16276,9635,4,-1
iprotocol.5_F_01,ufscc,64,spotba,31,0.260,2016-07-14.14:20:49,0,1215,3422,2393,6791,0,0,473,2377,2322,2,-1
iprotocol.5_F_02,ufscc,64,spotba,3,0.040,2016-07-14.14:20:52,0,4,12,122,430,0,0,2,122,122,1,-1
iprotocol.5_F_03,ufscc,64,spotba,35,0.240,2016-07-14.14:20:55,0,1349,3566,2974,7800,0,0,409,2956,2796,2,-1
iprotocol.5_F_04,ufscc,64,spotba,4,0.040,2016-07-14.14:20:57,0,13,49,107,611,0,0,4,107,107,2,-1
iprotocol.5_F_05,ufscc,64,spotba,4,0.050,2016-07-14.14:20:59,0,16,52,185,995,0,0,4,185,185,5,-1
iprotocol.5_F_06,ufscc,64,spotba,116,0.670,2016-07-14.14:21:02,263,12301,29568,19739,47758,0,325,10023,18422,11379,4,-1
iprotocol.6_F_01,ufscc,64,spotba,19,0.210,2016-07-14.14:21:06,0,784,2161,1997,5405,0,0,540,1957,1902,2,-1
iprotocol.6_F_02,ufscc,64,spotba,3,0.040,2016-07-14.14:21:08,0,4,12,124,436,0,0,1,124,124,1,-1
iprotocol.6_F_03,ufscc,64,spotba,36,0.220,2016-07-14.14:21:12,0,1280,3416,3479,8805,0,0,977,3390,2954,2,-1
iprotocol.6_F_04,ufscc,64,spotba,4,0.050,2016-07-14.14:21:15,0,12,47,146,712,0,0,3,146,146,2,-1
iprotocol.6_F_05,ufscc,64,spotba,4,0.060,2016-07-14.14:21:17,0,13,50,158,930,0,0,1,158,158,5,-1
iprotocol.6_F_06,ufscc,64,spotba,122,0.650,2016-07-14.14:21:21,236,10228,24871,18922,46323,0,448,9957,17205,9340,4,-1
iprotocol.7_F_01,ufscc,64,spotba,12,0.170,2016-07-14.14:21:25,0,676,1968,1486,4383,0,0,342,1486,1484,2,-1
iprotocol.7_F_02,ufscc,64,spotba,3,0.050,2016-07-14.14:21:27,0,4,12,127,445,0,0,2,127,127,1,-1
iprotocol.7_F_03,ufscc,64,spotba,42,0.250,2016-07-14.14:21:30,0,1693,4630,3964,10316,0,0,1006,3857,3552,2,-1
iprotocol.7_F_04,ufscc,64,spotba,4,0.060,2016-07-14.14:21:32,0,11,44,101,572,0,0,1,101,101,2,-1
