model,alg,workers,buchi,ltl,time,date,sccs,ustates,utrans,tstates,ttrans,selfloop,claimdead,claimfound,claimsuccess,cumstack,buchisize,scclist
leader-election.3_F_236,ufscc,64,spotba,152,0.720,2016-07-14.23:31:53,7317,9549,21809,12186,30516,2,7265,0,12186,3377,28,-1
leader-election.3_F_237,ufscc,64,spotba,152,2.350,2016-07-14.23:32:00,244787,247829,1140233,279122,1283833,56,918358,0,279122,8948,31,-1
leader-election.3_F_238,ufscc,64,spotba,152,0.930,2016-07-14.23:32:08,13646,16189,47417,18155,56443,4,22702,0,18155,3790,70,-1
leader-election.3_F_239,ufscc,64,spotba,152,2.480,2016-07-14.23:32:16,496533,500001,2190299,534601,2370346,80,1725329,0,534601,8589,36,-1
leader-election.3_F_240,ufscc,64,spotba,152,0.490,2016-07-14.23:32:21,344,2251,16440,2473,19609,1,160,0,2473,2115,46,-1
leader-election.3_F_241,ufscc,64,spotba,152,0.750,2016-07-14.23:32:29,1796,5652,29052,8852,40276,13,7124,0,8852,6293,11,-1
leader-election.3_F_242,ufscc,64,spotba,152,0.660,2016-07-14.23:32:34,2971,5897,18212,7284,22833,6,2774,0,7284,4018,63,-1
leader-election.3_F_243,ufscc,64,spotba,152,0.620,2016-07-14.23:32:42,13,4992,27220,8529,35359,34,2,0,8529,8516,11,-1
leader-election.3_F_244,ufscc,64,spotba,152,0.610,2016-07-14.23:32:47,822,5122,14739,9325,21806,37,829,0,9325,8243,42,-1
leader-election.3_F_245,ufscc,64,spotba,152,0.650,2016-07-14.23:32:51,0,4974,18087,8307,23638,35,0,0,8307,8307,17,-1
leader-election.3_F_246,ufscc,64,spotba,152,0.620,2016-07-14.23:32:56,3419,6689,19682,9654,26871,27,3707,0,9654,5759,12,-1
leader-election.3_F_247,ufscc,64,spotba,152,2.530,2016-07-14.23:33:03,229813,230512,898258,256296,1027959,2,703765,0,256296,9656,14,-1
leader-election.3_F_248,ufscc,64,spotba,152,0.560,2016-07-14.23:33:10,42,3578,11991,4274,13933,5,0,0,4274,4231,68,-1
leader-election.3_F_249,ufscc,64,spotba,152,0.610,2016-07-14.23:33:15,187,4543,14628,8580,21411,43,38,0,8580,8397,27,-1
leader-election.3_F_250,ufscc,64,spotba,152,1.270,2016-07-14.23:33:21,30756,33909,127172,41965,162936,2,84602,0,41965,4226,16,-1
leader-election.3_F_251,ufscc,64,spotba,152,2.120,2016-07-14.23:33:28,108029,109539,427950,120214,462735,1,321921,0,120214,6005,19,-1
leader-election.3_F_252,ufscc,64,spotba,152,0.680,2016-07-14.23:33:33,1609,5112,26331,11092,50554,9,11582,0,11092,5991,26,-1
leader-election.3_F_253,ufscc,64,spotba,152,0.690,2016-07-14.23:33:41,996,4794,17384,7909,23205,36,175,0,7909,6922,22,-1
leader-election.3_F_254,ufscc,64,spotba,152,0.620,2016-07-14.23:33:46,21,4782,17456,8732,24819,36,0,0,8732,8711,18,-1
leader-election.3_F_255,ufscc,64,spotba,152,0.630,2016-07-14.23:33:51,916,5382,15508,10001,23104,39,1443,0,10001,8509,19,-1
leader-election.3_F_256,ufscc,64,spotba,152,0.560,2016-07-14.23:33:55,251,4149,25046,5728,32056,2,206,0,5728,5431,16,-1
leader-election.3_F_257,ufscc,64,spotba,152,0.420,2016-07-14.23:34:00,50,1881,7379,2088,8760,1,0,0,2088,2038,52,-1
leader-election.3_F_258,ufscc,64,spotba,153,1.990,2016-07-14.23:44:00,100125,101435,535776,119343,620476,12,453633,0,119343,8240,14,-1
leader-election.3_F_259,ufscc,64,spotba,152,0.570,2016-07-14.23:44:08,258,4288,16555,5103,19550,6,83,0,5103,4872,31,-1
leader-election.3_F_260,ufscc,64,spotba,152,0.620,2016-07-14.23:44:13,728,4893,14918,11640,33264,15,4684,0,11640,9654,20,-1
leader-election.3_F_261,ufscc,64,spotba,152,0.910,2016-07-14.23:44:20,4175,7594,26030,9023,31193,2,1555,0,9023,4634,95,-1
leader-election.3_F_262,ufscc,64,spotba,152,2.330,2016-07-14.23:44:27,204363,205081,944064,231572,1065582,1,767778,0,231572,4567,20,-1
leader-election.3_F_263,ufscc,64,spotba,152,0.620,2016-07-14.23:44:33,299,4985,15869,8289,22697,16,167,0,8289,7962,18,-1
leader-election.3_F_264,ufscc,64,spotba,152,0.870,2016-07-14.23:44:39,6543,9962,32875,12103,40247,5,9063,0,12103,4506,31,-1
leader-election.3_F_265,ufscc,64,spotba,152,0.670,2016-07-14.23:44:46,2405,6256,17229,11935,27020,14,3136,0,11935,8658,12,-1
leader-election.3_F_266,ufscc,64,spotba,152,2.480,2016-07-14.23:44:57,782555,786515,3821983,820918,4029344,8,3066857,0,820918,7619,13,-1
leader-election.3_F_267,ufscc,64,spotba,152,0.640,2016-07-14.23:45:02,2266,5614,30724,13598,57310,113,11091,0,13598,9657,16,-1
leader-election.3_F_268,ufscc,64,spotba,152,0.660,2016-07-14.23:45:06,494,4389,12829,5830,16564,15,310,0,5830,5361,33,-1
leader-election.3_F_269,ufscc,64,spotba,152,0.590,2016-07-14.23:55:06,318,3893,32432,5463,41520,18,2428,0,5463,4755,17,-1
leader-election.3_F_270,ufscc,64,spotba,152,0.670,2016-07-14.23:55:11,1750,5829,16707,8900,22871,27,1988,0,8900,6913,34,-1
leader-election.3_F_271,ufscc,64,spotba,152,2.420,2016-07-15.00:05:11,444725,447340,2496019,475515,2665796,2,2079845,0,475515,4833,63,-1
leader-election.3_F_272,ufscc,64,spotba,152,0.640,2016-07-15.00:05:17,3273,6898,27445,11572,44549,16,9235,0,11572,6524,43,-1
leader-election.3_F_273,ufscc,64,spotba,152,1.770,2016-07-15.00:05:26,64286,67117,220821,83959,285649,5,159636,0,83959,5067,35,-1
leader-election.3_F_274,ufscc,64,spotba,152,0.470,2016-07-15.00:05:30,419,2651,9543,2894,11589,2,194,0,2894,2508,28,-1
leader-election.3_F_275,ufscc,64,spotba,152,0.360,2016-07-15.00:05:35,7,1458,7244,1721,9340,2,5,0,1721,1714,49,-1
leader-election.3_F_276,ufscc,64,spotba,152,0.570,2016-07-15.00:05:40,0,4091,12678,9664,21000,64,0,0,9664,9664,28,-1
leader-election.3_F_277,ufscc,64,spotba,153,2.420,2016-07-15.00:05:48,380872,382160,1615159,402933,1732122,20,1261079,0,402933,6014,16,-1
leader-election.3_F_278,ufscc,64,spotba,152,2.100,2016-07-15.00:05:55,127529,128723,480371,136114,507856,6,355428,0,136114,4036,19,-1
leader-election.3_F_279,ufscc,64,spotba,152,0.960,2016-07-15.00:06:00,14587,17073,46166,20238,56764,3,22298,0,20238,4188,30,-1
leader-election.3_F_280,ufscc,64,spotba,152,0.580,2016-07-15.00:06:05,0,4453,14161,9579,21779,62,0,0,9579,9579,27,-1
leader-election.3_F_281,ufscc,64,spotba,152,0.810,2016-07-15.00:06:10,9954,12103,30244,14268,38571,2,11662,0,14268,3236,39,-1
leader-election.3_F_282,ufscc,64,spotba,152,0.770,2016-07-15.00:06:15,1423,5353,33893,7394,41557,21,1729,0,7394,5926,16,-1
leader-election.3_F_283,ufscc,64,spotba,152,0.890,2016-07-15.00:06:20,2630,5563,25984,6073,31308,2,112,0,6073,3284,19,-1
leader-election.3_F_284,ufscc,64,spotba,152,0.610,2016-07-15.00:06:28,0,4879,17610,8658,24409,20,0,0,8658,8658,49,-1
leader-election.3_F_285,ufscc,64,spotba,152,0.730,2016-07-15.00:06:33,6952,9536,24381,12212,33463,7,9271,0,12212,3957,39,-1
leader-election.3_F_286,ufscc,64,spotba,152,0.520,2016-07-15.00:06:38,313,2064,11763,2335,13857,1,24,0,2335,2003,27,-1
leader-election.3_F_287,ufscc,64,spotba,152,0.360,2016-07-15.00:06:42,0,1796,8136,2002,11045,1,0,0,2002,2002,23,-1
leader-election.3_F_288,ufscc,64,spotba,152,0.660,2016-07-15.00:06:47,38,4877,24239,7510,30506,26,0,0,7510,7471,9,-1
leader-election.3_F_289,ufscc,64,spotba,152,0.630,2016-07-15.00:06:52,1178,5210,16425,9151,23764,13,1888,0,9151,7482,31,-1
leader-election.3_F_290,ufscc,64,spotba,152,0.850,2016-07-15.00:07:00,4890,7920,27100,9416,33497,2,6364,0,9416,3934,28,-1
leader-election.3_F_291,ufscc,64,spotba,152,0.690,2016-07-15.00:07:04,2345,6187,22553,8467,27851,7,2147,0,8467,5987,16,-1
leader-election.3_F_292,ufscc,64,spotba,152,0.580,2016-07-15.00:07:09,0,4053,12674,9316,20983,59,0,0,9316,9316,66,-1
leader-election.3_F_293,ufscc,64,spotba,152,1.160,2016-07-15.00:07:14,22320,24901,162307,32802,225085,35,124462,0,32802,4837,10,-1
leader-election.3_F_294,ufscc,64,spotba,152,1.640,2016-07-15.00:17:15,51698,55318,330946,67116,400486,53,277130,0,67116,6612,34,-1
leader-election.3_F_295,ufscc,64,spotba,152,0.650,2016-07-15.00:17:20,2398,5875,15526,8033,21444,22,2215,0,8033,5557,32,-1
leader-election.3_F_296,ufscc,64,spotba,152,0.730,2016-07-15.00:17:28,1201,4496,17346,6647,22395,20,176,0,6647,5415,81,-1
leader-election.3_F_297,ufscc,64,spotba,152,2.380,2016-07-15.00:17:35,431846,434718,1899227,461293,2036496,64,1487131,0,461293,7113,22,-1
leader-election.3_F_298,ufscc,64,spotba,152,0.770,2016-07-15.00:17:41,785,4814,55033,6106,64954,13,718,0,6106,5273,10,-1
leader-election.3_F_299,ufscc,64,spotba,152,0.720,2016-07-15.00:17:46,3637,7492,32193,15687,55341,2,12495,0,15687,8565,35,-1
leader-election.3_F_300,ufscc,64,spotba,152,600.000,2016-07-15.00:27:46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,-1
leader-election.3_F_301,ufscc,64,spotba,152,0.690,2016-07-15.00:27:52,350,4996,14535,9158,22047,21,702,0,9158,8188,20,-1
leader-election.3_F_302,ufscc,64,spotba,152,0.730,2016-07-15.00:27:58,2116,5639,17953,8663,25782,15,1714,0,8663,5688,24,-1
leader-election.3_F_303,ufscc,64,spotba,152,0.770,2016-07-15.00:28:03,7872,10797,61790,15329,83412,2,39784,0,15329,5166,26,-1
leader-election.3_F_304,ufscc,64,spotba,152,0.740,2016-07-15.00:28:08,5469,8523,21305,11432,30264,15,4239,0,11432,5184,74,-1
leader-election.3_F_305,ufscc,64,spotba,152,0.430,2016-07-15.00:28:14,66,2101,9589,2318,11196,2,13,0,2318,2302,25,-1
leader-election.3_F_306,ufscc,64,spotba,152,0.620,2016-07-15.00:28:19,221,5074,17777,9717,25497,44,180,0,9717,9301,12,-1
leader-election.3_F_307,ufscc,64,spotba,152,0.490,2016-07-15.00:28:24,149,2131,13639,2319,17023,1,32,0,2319,2153,22,-1
leader-election.3_F_308,ufscc,64,spotba,152,0.630,2016-07-15.00:28:28,1715,5370,15841,10792,25694,13,3059,0,10792,8725,16,-1
leader-election.3_F_309,ufscc,64,spotba,152,0.710,2016-07-15.00:28:33,5378,7735,19955,9528,27064,13,3200,0,9528,3620,58,-1
leader-election.3_F_310,ufscc,64,spotba,152,0.660,2016-07-15.00:28:38,601,3623,16852,6184,22792,29,19,0,6184,5539,42,-1
production-cell.3_F_001,ufscc,64,spotba,127,0.340,2016-07-15.00:28:41,1115,2354,5215,3206,9488,0,705,2,3206,1777,31,-1
production-cell.3_F_002,ufscc,64,spotba,86,0.460,2016-07-15.00:28:44,1901,5280,11716,5986,14227,0,1070,3,5986,3819,18,-1
production-cell.3_F_003,ufscc,64,spotba,108,0.470,2016-07-15.00:28:47,2159,5987,13214,6475,16311,0,1220,6,6475,4279,16,-1
production-cell.3_F_004,ufscc,64,spotba,87,0.480,2016-07-15.00:28:50,577,3385,12518,3881,15136,0,92,2,3881,3254,20,-1
production-cell.3_F_006,ufscc,64,spotba,62,0.370,2016-07-15.00:28:59,309,3348,8126,3772,10162,0,109,1,3772,3430,8,-1
production-cell.3_F_007,ufscc,64,spotba,100,0.400,2016-07-15.00:29:03,567,3513,8445,4217,11243,0,461,6,4217,3493,16,-1
production-cell.3_F_008,ufscc,64,spotba,128,0.520,2016-07-15.00:29:06,898,7466,23241,7899,25541,0,615,164,7897,6932,24,-1
production-cell.3_F_009,ufscc,64,spotba,76,0.400,2016-07-15.00:29:09,1037,3986,8532,4464,10337,0,379,1,4464,3411,8,-1
production-cell.3_F_010,ufscc,64,spotba,149,0.670,2016-07-15.00:29:14,57412,80373,158765,81528,162235,0,44369,5783,81486,22331,10,-1
production-cell.3_F_011,ufscc,64,spotba,106,0.350,2016-07-15.00:29:19,1927,3476,9847,4004,12930,0,1280,1,4004,2017,27,-1
production-cell.3_F_012,ufscc,64,spotba,139,0.570,2016-07-15.00:29:22,657,9571,36747,10098,39716,0,258,892,10094,9402,9,-1
production-cell.3_F_013,ufscc,64,spotba,204,0.610,2016-07-15.00:29:26,1574,16055,38589,16807,40552,0,823,1635,16787,14971,67,-1
production-cell.3_F_014,ufscc,64,spotba,106,0.580,2016-07-15.00:29:29,7039,11052,23846,11932,27880,0,2579,2,11932,4819,11,-1
production-cell.3_F_015,ufscc,64,spotba,106,0.540,2016-07-15.00:29:32,2670,6949,14779,7775,17866,0,1633,57,7773,4763,20,-1
production-cell.3_F_016,ufscc,64,spotba,53,0.340,2016-07-15.00:29:35,943,3052,6308,3800,8702,0,438,1,3800,2791,15,-1
production-cell.3_F_017,ufscc,64,spotba,74,0.470,2016-07-15.00:29:38,2947,5295,14838,5831,17489,0,2560,1,5831,2963,31,-1
production-cell.3_F_020,ufscc,64,spotba,126,0.490,2016-07-15.00:29:47,491,4296,13411,4751,14785,0,267,2,4751,4267,6,-1
production-cell.3_F_021,ufscc,64,spotba,53,0.330,2016-07-15.00:29:50,663,2704,6515,3239,8843,0,456,1,3239,2562,33,-1
production-cell.3_F_022,ufscc,64,spotba,79,0.500,2016-07-15.00:29:54,2276,5324,15157,5870,19621,0,601,1,5870,3474,37,-1
production-cell.3_F_023,ufscc,64,spotba,229,0.620,2016-07-15.00:29:57,6324,15802,34794,16358,37201,0,4555,343,16355,10267,17,-1
production-cell.3_F_024,ufscc,64,spotba,87,0.410,2016-07-15.00:30:02,213,2592,7913,2957,10483,0,42,1,2957,2745,10,-1
production-cell.3_F_025,ufscc,64,spotba,74,0.470,2016-07-15.00:30:05,0,3891,9058,4289,10374,0,0,6,4289,4289,11,-1
production-cell.3_F_026,ufscc,64,spotba,125,0.550,2016-07-15.00:30:08,496,8979,36027,9598,39751,0,415,818,9580,9026,13,-1
production-cell.3_F_027,ufscc,64,spotba,52,0.340,2016-07-15.00:30:11,83,2746,8536,3130,10729,0,2,1,3130,3047,6,-1
production-cell.3_F_029,ufscc,64,spotba,52,0.430,2016-07-15.00:30:19,1550,4776,10426,5173,12153,0,413,7,5173,3828,7,-1
production-cell.3_F_030,ufscc,64,spotba,54,0.350,2016-07-15.00:30:22,0,3094,7465,3570,8858,0,0,1,3570,3570,2,-1
production-cell.3_F_031,ufscc,64,spotba,126,0.580,2016-07-15.00:30:27,9376,11666,22588,13273,28341,0,6254,2,13273,2929,18,-1
production-cell.3_F_033,ufscc,64,spotba,128,0.610,2016-07-15.00:30:34,10297,15289,29725,15903,31498,0,6367,136,15898,5610,8,-1
production-cell.3_F_034,ufscc,64,spotba,156,0.540,2016-07-15.00:30:37,3850,10776,23235,12131,27048,0,2033,226,12127,7802,56,-1
production-cell.3_F_035,ufscc,64,spotba,106,0.580,2016-07-15.00:30:41,11537,14693,29824,16898,35714,0,10803,1,16898,3758,10,-1
production-cell.3_F_036,ufscc,64,spotba,53,0.310,2016-07-15.00:30:44,528,2736,8330,3198,10020,0,145,1,3198,2696,12,-1
production-cell.3_F_037,ufscc,64,spotba,105,0.950,2016-07-15.00:30:47,1569391,2392874,6711796,2582128,7824738,0,2764195,1769522,2454420,168929,16,-1
production-cell.3_F_038,ufscc,64,spotba,75,0.430,2016-07-15.00:30:52,546,4296,10265,4636,11769,0,213,12,4636,4118,13,-1
production-cell.3_F_039,ufscc,64,spotba,74,0.410,2016-07-15.00:30:58,2141,5148,11491,5612,13109,0,917,2,5612,3604,6,-1
production-cell.3_F_040,ufscc,64,spotba,82,0.480,2016-07-15.00:31:01,2158,5844,12580,7165,18194,0,2404,32,7165,4283,15,-1
production-cell.3_F_042,ufscc,64,spotba,89,0.480,2016-07-15.00:31:07,2999,5136,11958,7159,19137,0,3600,5,7159,2854,15,-1
production-cell.3_F_043,ufscc,64,spotba,52,0.250,2016-07-15.00:31:09,14,1180,2919,1588,4169,0,3,1,1588,1574,9,-1
production-cell.3_F_044,ufscc,64,spotba,52,0.330,2016-07-15.00:31:12,153,2093,4862,2619,6363,0,52,1,2619,2460,7,-1
production-cell.3_F_045,ufscc,64,spotba,75,0.450,2016-07-15.00:31:15,1380,4961,10122,5725,13690,0,586,1,5725,4077,16,-1
production-cell.3_F_046,ufscc,64,spotba,106,0.460,2016-07-15.00:31:18,1621,5061,15856,5701,18075,0,1809,9,5701,4074,21,-1
production-cell.3_F_047,ufscc,64,spotba,54,0.390,2016-07-15.00:31:21,146,2831,7357,3173,9398,0,34,1,3173,3047,8,-1
production-cell.3_F_048,ufscc,64,spotba,75,0.420,2016-07-15.00:31:24,3058,5454,10630,5952,12055,0,1643,1,5952,3053,50,-1
production-cell.3_F_049,ufscc,64,spotba,106,0.440,2016-07-15.00:31:27,0,4907,17135,5371,19662,0,0,6,5371,5371,4,-1
production-cell.3_F_050,ufscc,64,spotba,80,0.480,2016-07-15.00:31:32,1091,4278,15621,4845,19959,0,661,1,4845,3671,13,-1
production-cell.3_F_051,ufscc,64,spotba,120,0.360,2016-07-15.00:31:36,1193,3244,7036,3600,9285,0,810,6,3600,2418,14,-1
production-cell.3_F_052,ufscc,64,spotba,88,0.520,2016-07-15.00:31:41,2244,6105,16008,6633,18157,0,1450,56,6633,4327,12,-1
production-cell.3_F_053,ufscc,64,spotba,76,0.470,2016-07-15.00:31:44,908,5401,11727,5859,13425,0,365,3,5859,4982,12,-1
production-cell.3_F_054,ufscc,64,spotba,84,0.330,2016-07-15.00:31:47,973,2848,6251,3534,10261,0,699,1,3534,2256,17,-1
production-cell.3_F_055,ufscc,64,spotba,105,0.780,2016-07-15.00:31:51,363940,1317384,4350864,1430045,4757811,0,1065048,2077705,1338032,170329,10,-1
production-cell.3_F_056,ufscc,64,spotba,99,0.750,2016-07-15.00:31:54,156972,981556,3107639,1083139,3452736,0,458858,1761485,1011373,165870,6,-1
production-cell.3_F_057,ufscc,64,spotba,74,0.390,2016-07-15.00:31:57,1317,3949,8754,4448,10900,0,289,1,4448,3190,19,-1
production-cell.3_F_059,ufscc,64,spotba,74,0.820,2016-07-15.00:32:04,499666,1324433,3913270,1414032,4240221,0,916645,1747278,1344555,163548,18,-1
production-cell.3_F_060,ufscc,64,spotba,106,0.430,2016-07-15.00:32:07,401,3399,8235,3773,9793,0,83,1,3773,3393,7,-1
production-cell.3_F_061,ufscc,64,spotba,53,0.410,2016-07-15.00:32:10,1206,3833,18028,4628,24014,0,5392,1,4628,3057,25,-1
production-cell.3_F_062,ufscc,64,spotba,75,0.500,2016-07-15.00:32:13,3499,5900,11693,7334,16529,0,2670,64,7334,3247,53,-1
production-cell.3_F_063,ufscc,64,spotba,128,0.500,2016-07-15.00:32:19,4649,6370,14827,8358,24801,0,3674,1,8358,2575,108,-1
production-cell.3_F_064,ufscc,64,spotba,114,0.830,2016-07-15.00:32:23,360991,1186353,4291952,1315510,4865964,0,1465132,1776334,1218900,166427,9,-1
production-cell.3_F_065,ufscc,64,spotba,74,0.330,2016-07-15.00:32:25,278,2146,4889,2619,6289,0,87,1,2619,2311,7,-1
production-cell.3_F_066,ufscc,64,spotba,102,0.560,2016-07-15.00:32:28,3584,5962,15115,7094,19583,0,2760,1,7094,2872,13,-1
production-cell.3_F_067,ufscc,64,spotba,723,0.910,2016-07-15.00:32:32,1166914,2540733,8074576,2700397,8695497,0,2820045,2812266,2595462,231080,41,-1
production-cell.3_F_068,ufscc,64,spotba,106,0.500,2016-07-15.00:32:36,1080,5915,14797,6418,16600,0,414,17,6418,5296,13,-1
production-cell.3_F_069,ufscc,64,spotba,76,0.450,2016-07-15.00:32:39,1277,5309,11209,6065,13577,0,644,9,6065,4653,22,-1
production-cell.3_F_070,ufscc,64,spotba,75,0.830,2016-07-15.00:32:45,827963,1652419,6213402,1831261,7084036,0,2942998,1782199,1701412,167785,12,-1
production-cell.3_F_071,ufscc,64,spotba,128,0.510,2016-07-15.00:32:48,2419,5000,15693,5860,20549,0,4188,3,5860,3239,11,-1
production-cell.3_F_072,ufscc,64,spotba,74,0.430,2016-07-15.00:32:51,308,4432,12491,4881,13858,0,185,1,4881,4592,10,-1
production-cell.3_F_073,ufscc,64,spotba,76,0.430,2016-07-15.00:32:55,1495,5116,17002,5601,20020,0,1813,5,5601,4063,14,-1
production-cell.3_F_074,ufscc,64,spotba,106,0.420,2016-07-15.00:32:58,762,4338,13612,4649,16270,0,264,3,4649,3916,26,-1
production-cell.3_F_075,ufscc,64,spotba,74,0.450,2016-07-15.00:33:01,3550,6312,11703,7819,17053,0,2774,1,7819,3512,10,-1
production-cell.3_F_076,ufscc,64,spotba,86,0.360,2016-07-15.00:33:04,408,2918,7032,3372,8413,0,114,1,3372,2992,6,-1
production-cell.3_F_077,ufscc,64,spotba,75,0.390,2016-07-15.00:33:09,778,2743,8070,3238,10700,0,307,1,3238,2397,10,-1
production-cell.3_F_078,ufscc,64,spotba,100,0.480,2016-07-15.00:33:12,536,4201,9391,4596,10959,0,208,2,4596,4089,29,-1
production-cell.3_F_079,ufscc,64,spotba,75,0.440,2016-07-15.00:33:16,1786,4528,12252,5109,15235,0,827,3,5109,3254,14,-1
production-cell.3_F_080,ufscc,64,spotba,135,0.790,2016-07-15.00:33:19,269830,1094740,3205055,1201453,3569025,0,436633,1746585,1116332,165495,5,-1
production-cell.3_F_081,ufscc,64,spotba,63,0.390,2016-07-15.00:33:22,628,3689,9119,4139,10977,0,733,1,4139,3541,8,-1
production-cell.3_F_082,ufscc,64,spotba,76,0.420,2016-07-15.00:33:25,1114,4412,9901,4952,12180,0,300,1,4952,3863,12,-1
production-cell.3_F_083,ufscc,64,spotba,76,0.430,2016-07-15.00:33:28,2053,4738,10403,5512,13686,0,1480,1,5512,3241,23,-1
production-cell.3_F_084,ufscc,64,spotba,78,0.400,2016-07-15.00:33:31,59,3652,8857,4144,10351,0,0,1,4144,4082,7,-1
production-cell.3_F_085,ufscc,64,spotba,106,0.360,2016-07-15.00:33:35,113,2515,5861,2868,7351,0,23,1,2868,2762,6,-1
production-cell.3_F_086,ufscc,64,spotba,76,0.440,2016-07-15.00:33:38,2541,5859,11783,6468,13703,0,1355,15,6468,3894,73,-1
production-cell.3_F_087,ufscc,64,spotba,106,0.480,2016-07-15.00:33:41,144,3009,7262,3364,8706,0,29,67,3364,3223,8,-1
production-cell.3_F_088,ufscc,64,spotba,74,0.440,2016-07-15.00:33:46,2100,4877,10647,5848,15125,0,1126,1,5848,3374,6,-1
production-cell.3_F_089,ufscc,64,spotba,106,0.500,2016-07-15.00:33:49,444,4517,16372,5016,18955,0,107,1,5016,4585,4,-1
production-cell.3_F_090,ufscc,64,spotba,74,0.450,2016-07-15.00:33:52,3301,5540,12578,6393,15955,0,2459,1,6393,2985,15,-1
production-cell.3_F_091,ufscc,64,spotba,74,0.420,2016-07-15.00:33:55,34,3836,8965,4217,10480,0,2,4,4217,4180,22,-1
production-cell.3_F_092,ufscc,64,spotba,52,0.420,2016-07-15.00:33:58,3,3042,7060,3499,8394,0,0,1,3499,3496,14,-1
production-cell.3_F_094,ufscc,64,spotba,75,0.470,2016-07-15.00:34:07,1727,5617,15486,6364,18304,0,2401,4,6364,4410,17,-1
production-cell.3_F_095,ufscc,64,spotba,75,0.460,2016-07-15.00:34:10,2015,5650,11640,6384,14679,0,890,1,6384,4257,32,-1
production-cell.3_F_096,ufscc,64,spotba,128,0.870,2016-07-15.00:34:14,646844,1569185,4713061,1776177,5476209,0,1289418,1875756,1620614,225774,21,-1
production-cell.3_F_097,ufscc,64,spotba,87,0.350,2016-07-15.00:34:19,398,1962,5387,2307,7802,0,124,1,2307,1896,11,-1
production-cell.3_F_098,ufscc,64,spotba,105,0.630,2016-07-15.00:34:23,45005,47594,84857,55095,109531,0,38077,2,55095,3495,51,-1
production-cell.3_F_099,ufscc,64,spotba,74,0.430,2016-07-15.00:34:26,797,4067,9272,4443,10793,0,247,1,4443,3647,15,-1
production-cell.3_F_100,ufscc,64,spotba,89,0.430,2016-07-15.00:34:29,287,4349,11246,4810,12648,0,202,1,4810,4544,20,-1
production-cell.3_F_101,ufscc,64,spotba,74,0.450,2016-07-15.00:34:32,1719,4208,10662,4618,12684,0,543,19,4617,2888,18,-1
production-cell.3_F_102,ufscc,64,spotba,74,0.420,2016-07-15.00:34:37,5268,6411,13740,9147,22340,0,7033,1,9147,2361,24,-1
production-cell.3_F_103,ufscc,64,spotba,74,0.480,2016-07-15.00:34:40,2227,4686,10853,5430,13514,0,1001,1,5430,3045,31,-1
production-cell.3_F_104,ufscc,64,spotba,75,0.430,2016-07-15.00:34:44,322,5083,15363,5535,18003,0,63,26,5535,5215,13,-1
production-cell.3_F_105,ufscc,64,spotba,86,0.940,2016-07-15.00:34:48,2256794,3081798,13437662,3193217,14091169,0,8754396,1732774,3130505,163871,11,-1
production-cell.3_F_106,ufscc,64,spotba,148,0.450,2016-07-15.00:34:51,3069,6400,13482,7642,17107,0,2727,22,7642,3886,14,-1
production-cell.3_F_107,ufscc,64,spotba,56,0.350,2016-07-15.00:34:56,526,2741,9539,3143,11068,0,420,1,3143,2631,14,-1
production-cell.3_F_108,ufscc,64,spotba,84,0.420,2016-07-15.00:34:59,288,3767,9429,4172,11116,0,37,5,4172,3901,9,-1
production-cell.3_F_109,ufscc,64,spotba,87,0.440,2016-07-15.00:35:02,693,4717,13884,5144,16486,0,265,3,5144,4475,26,-1
production-cell.3_F_110,ufscc,64,spotba,75,0.460,2016-07-15.00:35:08,1570,4648,9783,5050,11342,0,561,33,5050,3548,11,-1
production-cell.3_F_111,ufscc,64,spotba,53,0.420,2016-07-15.00:35:14,1108,3072,7292,3794,10419,0,749,1,3794,2318,9,-1
production-cell.3_F_112,ufscc,64,spotba,74,0.470,2016-07-15.00:35:17,1104,4265,12645,4881,15490,0,512,1,4881,3699,7,-1
production-cell.3_F_113,ufscc,64,spotba,83,0.450,2016-07-15.00:35:20,228,4655,16427,5081,18513,0,167,8,5081,4857,7,-1
production-cell.3_F_114,ufscc,64,spotba,106,0.880,2016-07-15.00:35:23,855450,1893692,7143745,2013904,7790815,0,3100177,2085772,1926392,231341,13,-1
production-cell.3_F_115,ufscc,64,spotba,100,0.500,2016-07-15.00:35:27,8363,9806,19546,14558,33743,0,9609,1,14558,2115,68,-1
production-cell.3_F_116,ufscc,64,spotba,106,0.580,2016-07-15.00:35:31,10627,13016,27846,13962,32217,0,7501,1,13962,3139,66,-1
production-cell.3_F_117,ufscc,64,spotba,126,0.620,2016-07-15.00:35:34,28137,44368,95178,46361,101361,0,28022,2811,46327,16988,17,-1
production-cell.3_F_118,ufscc,64,spotba,80,0.510,2016-07-15.00:35:37,2030,6680,19360,7092,22015,0,851,57,7092,5145,15,-1
production-cell.3_F_119,ufscc,64,spotba,75,0.460,2016-07-15.00:35:42,353,4099,19926,4523,25901,0,213,24,4523,4099,23,-1
production-cell.3_F_120,ufscc,64,spotba,54,0.340,2016-07-15.00:35:47,347,2075,6631,2529,8665,0,40,1,2529,2176,57,-1
production-cell.3_F_121,ufscc,64,spotba,54,0.370,2016-07-15.00:35:53,862,3375,7722,3965,10102,0,341,1,3965,2967,11,-1
production-cell.3_F_122,ufscc,64,spotba,106,0.470,2016-07-15.00:35:57,397,5853,14567,6318,16018,0,372,48,6318,5940,33,-1
