model,alg,workers,buchi,ltl,time,date,sccs,ustates,utrans,tstates,ttrans,selfloop,claimdead,claimfound,claimsuccess,cumstack,buchisize,scclist
HouseConstruction-PT-005_LTLS_4_T_,ndfs,1,spotba,-1,5.990,2016-07-13.09:38:26,-1,-1,-1,91897,334900,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-005_LTLS_5_T_,ndfs,1,spotba,-1,9.800,2016-07-13.09:38:36,-1,-1,-1,996628,5320110,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-005_LTLS_6_T_,ndfs,1,spotba,-1,13.250,2016-07-13.09:38:50,-1,-1,-1,358228,1310710,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-005_LTLS_7_T_,ndfs,1,spotba,-1,6.770,2016-07-13.09:38:57,-1,-1,-1,298989,1074051,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-005_LTLS_8_T_,ndfs,1,spotba,-1,6.510,2016-07-13.09:39:03,-1,-1,-1,133548,427190,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-005_LTLS_9_T_,ndfs,1,spotba,-1,6.180,2016-07-13.09:39:10,-1,-1,-1,133548,427190,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-010_LTLF_11_T_,ndfs,1,spotba,-1,7.870,2016-07-13.09:39:18,-1,-1,-1,626483,2065635,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-010_LTLF_13_T_,ndfs,1,spotba,-1,7.900,2016-07-13.09:39:26,-1,-1,-1,626483,2065635,-1,-1,-1,-1,-1,4,-1
HouseConstruction-PT-010_LTLF_6_T_,ndfs,1,spotba,-1,115.390,2016-07-13.09:41:21,-1,-1,-1,22172488,102079900,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-010_LTLF_9_T_,ndfs,1,spotba,-1,123.180,2016-07-13.09:43:25,-1,-1,-1,22172488,102079900,-1,-1,-1,-1,-1,2,-1
HouseConstruction-PT-010_LTLS_0_T_,ndfs,1,spotba,-1,28.110,2016-07-13.09:43:53,-1,-1,-1,6085611,22231735,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-010_LTLS_11_T_,ndfs,1,spotba,-1,27.720,2016-07-13.09:44:21,-1,-1,-1,6085611,22231735,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-010_LTLS_12_T_,ndfs,1,spotba,-1,14.920,2016-07-13.09:44:36,-1,-1,-1,2571998,9772620,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-010_LTLS_13_T_,ndfs,1,spotba,-1,15.070,2016-07-13.09:44:51,-1,-1,-1,2571998,9772620,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-010_LTLS_15_T_,ndfs,1,spotba,-1,29.030,2016-07-13.09:45:21,-1,-1,-1,2571998,9772620,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-010_LTLS_1_T_,ndfs,1,spotba,-1,27.820,2016-07-13.09:45:49,-1,-1,-1,6085611,22231735,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-010_LTLS_2_T_,ndfs,1,spotba,-1,40.670,2016-07-13.09:46:30,-1,-1,-1,6085611,22231735,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-010_LTLS_3_T_,ndfs,1,spotba,-1,5.970,2016-07-13.09:46:36,-1,-1,-1,88440,240867,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-010_LTLS_4_T_,ndfs,1,spotba,-1,96.980,2016-07-13.09:48:13,-1,-1,-1,22172488,102079900,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-010_LTLS_6_T_,ndfs,1,spotba,-1,17.780,2016-07-13.09:48:31,-1,-1,-1,2571998,9772620,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-020_LTLS_10_T_,ndfs,1,spotba,-1,27.130,2016-07-13.09:48:58,-1,-1,-1,6230609,20906589,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-020_LTLS_13_T_,ndfs,1,spotba,-1,4.520,2016-07-13.09:49:03,-1,-1,-1,21021,45815,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-020_LTLS_2_T_,ndfs,1,spotba,-1,4.520,2016-07-13.09:49:08,-1,-1,-1,21021,45815,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-020_LTLS_3_T_,ndfs,1,spotba,-1,4.520,2016-07-13.09:49:12,-1,-1,-1,21021,45815,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-050_LTLF_13_T_,ndfs,1,spotba,-1,1.070,2016-07-13.09:49:14,-1,-1,-1,2601,3825,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-050_LTLS_0_T_,ndfs,1,spotba,-1,1.070,2016-07-13.09:49:15,-1,-1,-1,2601,3825,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-050_LTLS_12_T_,ndfs,1,spotba,-1,1.060,2016-07-13.09:49:16,-1,-1,-1,2601,3825,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-050_LTLS_14_T_,ndfs,1,spotba,-1,1.060,2016-07-13.09:49:17,-1,-1,-1,2601,3825,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-050_LTLS_1_T_,ndfs,1,spotba,-1,1.070,2016-07-13.09:49:18,-1,-1,-1,2601,3825,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-050_LTLS_5_T_,ndfs,1,spotba,-1,1.070,2016-07-13.09:49:19,-1,-1,-1,2601,3825,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-050_LTLS_9_T_,ndfs,1,spotba,-1,1.070,2016-07-13.09:49:21,-1,-1,-1,2601,3825,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-100_LTLF_13_T_,ndfs,1,spotba,-1,32.870,2016-07-13.09:49:54,-1,-1,-1,9191101,22278075,-1,-1,-1,-1,-1,3,-1
HouseConstruction-PT-100_LTLS_5_T_,ndfs,1,spotba,-1,32.950,2016-07-13.09:50:27,-1,-1,-1,9191101,22278075,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-100_LTLS_7_T_,ndfs,1,spotba,-1,3.030,2016-07-13.09:50:30,-1,-1,-1,10201,15150,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-100_LTLS_9_T_,ndfs,1,spotba,-1,3.030,2016-07-13.09:50:33,-1,-1,-1,10201,15150,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-200_LTLF_7_T_,ndfs,1,spotba,-1,5.980,2016-07-13.09:50:39,-1,-1,-1,40401,60300,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-200_LTLS_5_T_,ndfs,1,spotba,-1,5.420,2016-07-13.09:50:45,-1,-1,-1,40401,60300,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-500_LTLS_14_T_,ndfs,1,spotba,-1,6.270,2016-07-13.09:50:51,-1,-1,-1,251001,375750,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-500_LTLS_4_T_,ndfs,1,spotba,-1,0.500,2016-07-13.09:50:52,-1,-1,-1,1001,1000,-1,-1,-1,-1,-1,1,-1
HouseConstruction-PT-500_LTLS_7_T_,ndfs,1,spotba,-1,6.270,2016-07-13.09:50:58,-1,-1,-1,251001,375750,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C03M03P03D03_LTLF_0_T_,ndfs,1,spotba,-1,62.790,2016-07-13.09:52:02,-1,-1,-1,707535,4856650,-1,-1,-1,-1,-1,2,-1
IOTPpurchase-PT-C03M03P03D03_LTLF_13_T_,ndfs,1,spotba,-1,59.760,2016-07-13.09:53:03,-1,-1,-1,704127,4700930,-1,-1,-1,-1,-1,2,-1
IOTPpurchase-PT-C03M03P03D03_LTLF_14_T_,ndfs,1,spotba,-1,6.230,2016-07-13.09:53:09,-1,-1,-1,17004,48637,-1,-1,-1,-1,-1,2,-1
IOTPpurchase-PT-C03M03P03D03_LTLF_1_T_,ndfs,1,spotba,-1,62.660,2016-07-13.09:54:13,-1,-1,-1,706175,4700930,-1,-1,-1,-1,-1,2,-1
IOTPpurchase-PT-C03M03P03D03_LTLS_0_T_,ndfs,1,spotba,-1,4.830,2016-07-13.09:54:18,-1,-1,-1,12708,37163,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C03M03P03D03_LTLS_6_T_,ndfs,1,spotba,-1,9.680,2016-07-13.09:54:28,-1,-1,-1,29498,94925,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C03M03P03D03_LTLS_7_T_,ndfs,1,spotba,-1,9.720,2016-07-13.09:54:38,-1,-1,-1,29498,94925,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C05M04P03D02_LTLF_11_T_,ndfs,1,spotba,-1,600.000,2016-07-13.10:04:38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1
IOTPpurchase-PT-C05M04P03D02_LTLF_1_T_,ndfs,1,spotba,-1,36.100,2016-07-13.10:05:15,-1,-1,-1,161695,615734,-1,-1,-1,-1,-1,8,-1
IOTPpurchase-PT-C05M04P03D02_LTLF_3_T_,ndfs,1,spotba,-1,600.000,2016-07-13.10:15:16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1
IOTPpurchase-PT-C05M04P03D02_LTLS_0_T_,ndfs,1,spotba,-1,34.030,2016-07-13.10:15:51,-1,-1,-1,161672,615662,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C05M04P03D02_LTLS_10_T_,ndfs,1,spotba,-1,7.480,2016-07-13.10:15:59,-1,-1,-1,21410,71280,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C05M04P03D02_LTLS_11_T_,ndfs,1,spotba,-1,6.060,2016-07-13.10:16:05,-1,-1,-1,16924,56708,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C05M04P03D02_LTLS_13_T_,ndfs,1,spotba,-1,40.840,2016-07-13.10:16:46,-1,-1,-1,161672,615662,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C05M04P03D02_LTLS_14_T_,ndfs,1,spotba,-1,45.560,2016-07-13.10:17:33,-1,-1,-1,283104,1152221,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C05M04P03D02_LTLS_1_T_,ndfs,1,spotba,-1,62.730,2016-07-13.10:18:36,-1,-1,-1,1145394,4307881,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C05M04P03D02_LTLS_3_T_,ndfs,1,spotba,-1,43.560,2016-07-13.10:19:21,-1,-1,-1,336050,1391173,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C05M04P03D02_LTLS_4_T_,ndfs,1,spotba,-1,45.790,2016-07-13.10:20:08,-1,-1,-1,283104,1152221,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C05M04P03D02_LTLS_5_T_,ndfs,1,spotba,-1,6.210,2016-07-13.10:20:14,-1,-1,-1,16924,56708,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C05M04P03D02_LTLS_6_T_,ndfs,1,spotba,-1,90.970,2016-07-13.10:21:46,-1,-1,-1,2727618,11935374,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C05M04P03D02_LTLS_8_T_,ndfs,1,spotba,-1,28.610,2016-07-13.10:22:15,-1,-1,-1,95890,354812,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C05M04P03D02_LTLS_9_T_,ndfs,1,spotba,-1,37.560,2016-07-13.10:22:54,-1,-1,-1,161672,615662,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C12M10P15D17_LTLS_0_T_,ndfs,1,spotba,-1,155.030,2016-07-13.10:25:29,-1,-1,-1,8630895,39338364,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C12M10P15D17_LTLS_14_T_,ndfs,1,spotba,-1,3.360,2016-07-13.10:25:33,-1,-1,-1,8525,19470,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C12M10P15D17_LTLS_15_T_,ndfs,1,spotba,-1,55.420,2016-07-13.10:26:29,-1,-1,-1,552981,2018159,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C12M10P15D17_LTLS_4_T_,ndfs,1,spotba,-1,57.480,2016-07-13.10:27:27,-1,-1,-1,749177,3181035,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C12M10P15D17_LTLS_5_T_,ndfs,1,spotba,-1,91.870,2016-07-13.10:29:00,-1,-1,-1,4318314,20807215,-1,-1,-1,-1,-1,1,-1
IOTPpurchase-PT-C12M10P15D17_LTLS_9_T_,ndfs,1,spotba,-1,19.390,2016-07-13.10:29:20,-1,-1,-1,66924,199199,-1,-1,-1,-1,-1,1,-1
S_CircularTrains-PT-024_LTLF_11_T_,ndfs,1,spotba,-1,7.860,2016-07-13.10:29:28,-1,-1,-1,35739,141540,-1,-1,-1,-1,-1,4,-1
S_CircularTrains-PT-024_LTLF_12_T_,ndfs,1,spotba,-1,11.510,2016-07-13.10:29:40,-1,-1,-1,173029,1048989,-1,-1,-1,-1,-1,2,-1
S_CircularTrains-PT-024_LTLF_14_T_,ndfs,1,spotba,-1,8.030,2016-07-13.10:29:49,-1,-1,-1,35739,141540,-1,-1,-1,-1,-1,1,-1
S_CircularTrains-PT-024_LTLF_1_T_,ndfs,1,spotba,-1,18.410,2016-07-13.10:30:07,-1,-1,-1,169040,1094423,-1,-1,-1,-1,-1,2,-1
S_CircularTrains-PT-024_LTLF_3_T_,ndfs,1,spotba,-1,9.920,2016-07-13.10:30:17,-1,-1,-1,67582,244606,-1,-1,-1,-1,-1,3,-1
S_CircularTrains-PT-024_LTLF_5_T_,ndfs,1,spotba,-1,11.280,2016-07-13.10:30:29,-1,-1,-1,160456,709109,-1,-1,-1,-1,-1,5,-1
S_CircularTrains-PT-024_LTLF_6_T_,ndfs,1,spotba,-1,11.600,2016-07-13.10:30:41,-1,-1,-1,173029,1048989,-1,-1,-1,-1,-1,2,-1
S_CircularTrains-PT-024_LTLF_7_T_,ndfs,1,spotba,-1,12.850,2016-07-13.10:30:54,-1,-1,-1,173029,1048989,-1,-1,-1,-1,-1,2,-1
S_CircularTrains-PT-024_LTLF_8_T_,ndfs,1,spotba,-1,11.500,2016-07-13.10:31:06,-1,-1,-1,169040,1094423,-1,-1,-1,-1,-1,2,-1
S_CircularTrains-PT-024_LTLS_0_T_,ndfs,1,spotba,-1,7.880,2016-07-13.10:31:14,-1,-1,-1,35739,141540,-1,-1,-1,-1,-1,1,-1
S_CircularTrains-PT-024_LTLS_10_T_,ndfs,1,spotba,-1,5.400,2016-07-13.10:31:20,-1,-1,-1,18570,47779,-1,-1,-1,-1,-1,1,-1
S_CircularTrains-PT-024_LTLS_11_T_,ndfs,1,spotba,-1,5.440,2016-07-13.10:31:25,-1,-1,-1,18570,47779,-1,-1,-1,-1,-1,1,-1
S_CircularTrains-PT-024_LTLS_12_T_,ndfs,1,spotba,-1,5.790,2016-07-13.10:31:31,-1,-1,-1,18570,47779,-1,-1,-1,-1,-1,1,-1
S_CircularTrains-PT-024_LTLS_13_T_,ndfs,1,spotba,-1,5.530,2016-07-13.10:31:37,-1,-1,-1,18570,47779,-1,-1,-1,-1,-1,1,-1
S_CircularTrains-PT-024_LTLS_14_T_,ndfs,1,spotba,-1,8.020,2016-07-13.10:31:45,-1,-1,-1,35739,141540,-1,-1,-1,-1,-1,1,-1
S_CircularTrains-PT-024_LTLS_15_T_,ndfs,1,spotba,-1,8.040,2016-07-13.10:31:54,-1,-1,-1,35739,141540,-1,-1,-1,-1,-1,1,-1
S_CircularTrains-PT-024_LTLS_1_T_,ndfs,1,spotba,-1,8.020,2016-07-13.10:32:02,-1,-1,-1,35739,141540,-1,-1,-1,-1,-1,1,-1
S_CircularTrains-PT-024_LTLS_2_T_,ndfs,1,spotba,-1,5.830,2016-07-13.10:32:08,-1,-1,-1,18570,47779,-1,-1,-1,-1,-1,1,-1
S_CircularTrains-PT-024_LTLS_3_T_,ndfs,1,spotba,-1,5.490,2016-07-13.10:32:14,-1,-1,-1,18570,47779,-1,-1,-1,-1,-1,1,-1
S_CircularTrains-PT-024_LTLS_4_T_,ndfs,1,spotba,-1,9.480,2016-07-13.10:32:23,-1,-1,-1,35739,141540,-1,-1,-1,-1,-1,1,-1
S_CircularTrains-PT-024_LTLS_5_T_,ndfs,1,spotba,-1,8.710,2016-07-13.10:32:33,-1,-1,-1,35739,141540,-1,-1,-1,-1,-1,1,-1
S_CircularTrains-PT-024_LTLS_6_T_,ndfs,1,spotba,-1,8.000,2016-07-13.10:32:41,-1,-1,-1,35739,141540,-1,-1,-1,-1,-1,1,-1
S_CircularTrains-PT-024_LTLS_7_T_,ndfs,1,spotba,-1,5.480,2016-07-13.10:32:46,-1,-1,-1,18570,47779,-1,-1,-1,-1,-1,1,-1
S_CircularTrains-PT-024_LTLS_8_T_,ndfs,1,spotba,-1,10.180,2016-07-13.10:32:57,-1,-1,-1,35739,141540,-1,-1,-1,-1,-1,1,-1
S_CircularTrains-PT-024_LTLS_9_T_,ndfs,1,spotba,-1,7.980,2016-07-13.10:33:05,-1,-1,-1,35739,141540,-1,-1,-1,-1,-1,1,-1
S_CSRepetitions-PT-04_LTLF_15_T_,ndfs,1,spotba,-1,41.000,2016-07-13.10:33:48,-1,-1,-1,589824,1048576,-1,-1,-1,-1,-1,2,-1
S_CSRepetitions-PT-04_LTLS_10_T_,ndfs,1,spotba,-1,41.930,2016-07-13.10:34:31,-1,-1,-1,589824,1048576,-1,-1,-1,-1,-1,1,-1
S_CSRepetitions-PT-04_LTLS_15_T_,ndfs,1,spotba,-1,42.460,2016-07-13.10:35:15,-1,-1,-1,589824,1048576,-1,-1,-1,-1,-1,1,-1
S_CSRepetitions-PT-04_LTLS_1_T_,ndfs,1,spotba,-1,41.720,2016-07-13.10:35:58,-1,-1,-1,589824,1048576,-1,-1,-1,-1,-1,1,-1
S_CSRepetitions-PT-04_LTLS_6_T_,ndfs,1,spotba,-1,52.990,2016-07-13.10:36:53,-1,-1,-1,589824,1048576,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-005_LTLF_11_T_,ndfs,1,spotba,-1,15.470,2016-07-13.10:37:09,-1,-1,-1,655518,3020580,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-005_LTLF_14_T_,ndfs,1,spotba,-1,6.830,2016-07-13.10:37:16,-1,-1,-1,298989,1074051,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-005_LTLF_2_T_,ndfs,1,spotba,-1,14.060,2016-07-13.10:37:30,-1,-1,-1,996628,5320110,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-005_LTLS_11_T_,ndfs,1,spotba,-1,5.420,2016-07-13.10:37:36,-1,-1,-1,33530,86772,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-005_LTLS_12_T_,ndfs,1,spotba,-1,6.440,2016-07-13.10:37:42,-1,-1,-1,49842,167910,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-005_LTLS_13_T_,ndfs,1,spotba,-1,13.460,2016-07-13.10:37:56,-1,-1,-1,655518,3020580,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-005_LTLS_14_T_,ndfs,1,spotba,-1,17.100,2016-07-13.10:38:13,-1,-1,-1,996628,5320110,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-005_LTLS_15_T_,ndfs,1,spotba,-1,5.310,2016-07-13.10:38:19,-1,-1,-1,33530,86772,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-005_LTLS_1_T_,ndfs,1,spotba,-1,8.300,2016-07-13.10:38:27,-1,-1,-1,655518,3020580,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-005_LTLS_4_T_,ndfs,1,spotba,-1,6.050,2016-07-13.10:38:34,-1,-1,-1,91897,334900,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-005_LTLS_5_T_,ndfs,1,spotba,-1,9.820,2016-07-13.10:38:44,-1,-1,-1,996628,5320110,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-005_LTLS_6_T_,ndfs,1,spotba,-1,6.980,2016-07-13.10:38:51,-1,-1,-1,358228,1310710,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-005_LTLS_7_T_,ndfs,1,spotba,-1,6.770,2016-07-13.10:38:58,-1,-1,-1,298989,1074051,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-005_LTLS_8_T_,ndfs,1,spotba,-1,6.160,2016-07-13.10:39:04,-1,-1,-1,133548,427190,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-005_LTLS_9_T_,ndfs,1,spotba,-1,6.120,2016-07-13.10:39:10,-1,-1,-1,133548,427190,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-010_LTLF_11_T_,ndfs,1,spotba,-1,7.780,2016-07-13.10:39:18,-1,-1,-1,626483,2065635,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-010_LTLF_13_T_,ndfs,1,spotba,-1,7.850,2016-07-13.10:39:27,-1,-1,-1,626483,2065635,-1,-1,-1,-1,-1,4,-1
S_HouseConstruction-PT-010_LTLF_6_T_,ndfs,1,spotba,-1,116.720,2016-07-13.10:41:23,-1,-1,-1,22172488,102079900,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-010_LTLF_9_T_,ndfs,1,spotba,-1,121.460,2016-07-13.10:43:25,-1,-1,-1,22172488,102079900,-1,-1,-1,-1,-1,2,-1
S_HouseConstruction-PT-010_LTLS_0_T_,ndfs,1,spotba,-1,28.380,2016-07-13.10:43:54,-1,-1,-1,6085611,22231735,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-010_LTLS_11_T_,ndfs,1,spotba,-1,30.060,2016-07-13.10:44:24,-1,-1,-1,6085611,22231735,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-010_LTLS_12_T_,ndfs,1,spotba,-1,15.030,2016-07-13.10:44:39,-1,-1,-1,2571998,9772620,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-010_LTLS_13_T_,ndfs,1,spotba,-1,15.020,2016-07-13.10:44:54,-1,-1,-1,2571998,9772620,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-010_LTLS_15_T_,ndfs,1,spotba,-1,15.180,2016-07-13.10:45:10,-1,-1,-1,2571998,9772620,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-010_LTLS_1_T_,ndfs,1,spotba,-1,28.580,2016-07-13.10:45:39,-1,-1,-1,6085611,22231735,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-010_LTLS_2_T_,ndfs,1,spotba,-1,28.040,2016-07-13.10:46:07,-1,-1,-1,6085611,22231735,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-010_LTLS_3_T_,ndfs,1,spotba,-1,5.990,2016-07-13.10:46:13,-1,-1,-1,88440,240867,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-010_LTLS_4_T_,ndfs,1,spotba,-1,101.260,2016-07-13.10:47:54,-1,-1,-1,22172488,102079900,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-010_LTLS_6_T_,ndfs,1,spotba,-1,15.120,2016-07-13.10:48:10,-1,-1,-1,2571998,9772620,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-020_LTLS_10_T_,ndfs,1,spotba,-1,27.710,2016-07-13.10:48:38,-1,-1,-1,6230609,20906589,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-020_LTLS_13_T_,ndfs,1,spotba,-1,4.540,2016-07-13.10:48:42,-1,-1,-1,21021,45815,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-020_LTLS_2_T_,ndfs,1,spotba,-1,4.500,2016-07-13.10:48:47,-1,-1,-1,21021,45815,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-020_LTLS_3_T_,ndfs,1,spotba,-1,4.520,2016-07-13.10:48:52,-1,-1,-1,21021,45815,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-050_LTLF_13_T_,ndfs,1,spotba,-1,1.080,2016-07-13.10:48:53,-1,-1,-1,2601,3825,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-050_LTLS_0_T_,ndfs,1,spotba,-1,1.080,2016-07-13.10:48:54,-1,-1,-1,2601,3825,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-050_LTLS_12_T_,ndfs,1,spotba,-1,1.070,2016-07-13.10:48:55,-1,-1,-1,2601,3825,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-050_LTLS_14_T_,ndfs,1,spotba,-1,1.070,2016-07-13.10:48:56,-1,-1,-1,2601,3825,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-050_LTLS_1_T_,ndfs,1,spotba,-1,1.080,2016-07-13.10:48:58,-1,-1,-1,2601,3825,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-050_LTLS_5_T_,ndfs,1,spotba,-1,1.060,2016-07-13.10:48:59,-1,-1,-1,2601,3825,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-050_LTLS_9_T_,ndfs,1,spotba,-1,1.060,2016-07-13.10:49:00,-1,-1,-1,2601,3825,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-100_LTLF_13_T_,ndfs,1,spotba,-1,33.060,2016-07-13.10:49:33,-1,-1,-1,9191101,22278075,-1,-1,-1,-1,-1,3,-1
S_HouseConstruction-PT-100_LTLS_5_T_,ndfs,1,spotba,-1,33.180,2016-07-13.10:50:07,-1,-1,-1,9191101,22278075,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-100_LTLS_7_T_,ndfs,1,spotba,-1,3.150,2016-07-13.10:50:10,-1,-1,-1,10201,15150,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-100_LTLS_9_T_,ndfs,1,spotba,-1,3.040,2016-07-13.10:50:13,-1,-1,-1,10201,15150,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-200_LTLF_7_T_,ndfs,1,spotba,-1,5.500,2016-07-13.10:50:19,-1,-1,-1,40401,60300,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-200_LTLS_5_T_,ndfs,1,spotba,-1,5.510,2016-07-13.10:50:25,-1,-1,-1,40401,60300,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-500_LTLS_14_T_,ndfs,1,spotba,-1,6.360,2016-07-13.10:50:31,-1,-1,-1,251001,375750,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-500_LTLS_4_T_,ndfs,1,spotba,-1,0.500,2016-07-13.10:50:32,-1,-1,-1,1001,1000,-1,-1,-1,-1,-1,1,-1
S_HouseConstruction-PT-500_LTLS_7_T_,ndfs,1,spotba,-1,6.390,2016-07-13.10:50:38,-1,-1,-1,251001,375750,-1,-1,-1,-1,-1,1,-1
SimpleLoadBal-PT-05_LTLF_0_T_,ndfs,1,spotba,-1,23.960,2016-07-13.10:51:03,-1,-1,-1,199072,1199524,-1,-1,-1,-1,-1,2,-1
SimpleLoadBal-PT-05_LTLF_13_T_,ndfs,1,spotba,-1,8.090,2016-07-13.10:51:11,-1,-1,-1,29014,96590,-1,-1,-1,-1,-1,1,-1
SimpleLoadBal-PT-05_LTLF_6_T_,ndfs,1,spotba,-1,16.250,2016-07-13.10:51:43,-1,-1,-1,210246,1199442,-1,-1,-1,-1,-1,2,-1
SimpleLoadBal-PT-05_LTLF_8_T_,ndfs,1,spotba,-1,27.990,2016-07-13.10:52:12,-1,-1,-1,210246,1199442,-1,-1,-1,-1,-1,2,-1
